,full_name,title,guessed_gender,orcid_id,scholar_id,scopus_id,full_initials,single_initials,partial_initials,only_first,h-index_scopus,h-index_scholar
0,Penelope Ruth How,AC-medarbejder,female,,946wHTUAAAAJ,9-s2.0-55801725200,P. R. How,P. How,Penelope R. How,Penelope How,6.0,7.0
